jdn_id,jdn_jtp_id,jdn_symbol,jdn_nazwa,jdn_aktywny,jdn_urz_id_wpro,jdn_data_wpro,jdn_urz_id_mod,jdn_data_mod,jdn_jdn_id,jdn_ulica,jdn_nr_bud,jdn_kod_pocztowy,jdn_regon,jdn_nazwa_pelna,jdn_jro_id,jdn_nip,jdn_nip_vat,jdn_nr_sap,jdn_nr_jpk
725,2,PS50/URN,Przedszkole Nr  50,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr  50,NULL,NULL,NULL,NULL,1609
726,2,PS52/URN,Przedszkole Nr  52,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr  52,NULL,NULL,NULL,NULL,1610
727,2,PS55/URN,Przedszkole Nr  55,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr  55,NULL,NULL,NULL,NULL,1611
728,2,PS79/URN,Przedszkole Nr  79,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr  79,NULL,NULL,NULL,NULL,1612
729,2,PS126/URN,Przedszkole Nr 126,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 126,NULL,NULL,NULL,NULL,1613
730,2,PS159/URN,Przedszkole Nr 159,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 159,NULL,NULL,NULL,NULL,1614
731,2,PS201/URN,Przedszkole Nr 201,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 201,NULL,NULL,NULL,NULL,1615
732,2,PS267/URN,Przedszkole Nr 267,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 267,NULL,NULL,NULL,NULL,1616
733,2,PS282/URN,Przedszkole Nr 282,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 282,NULL,NULL,NULL,NULL,1617
734,2,PS283/URN,Przedszkole Nr 283,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 283,NULL,NULL,NULL,NULL,1618
735,2,PS286/URN,Przedszkole Nr 286,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 286,NULL,NULL,NULL,NULL,1619
736,2,PS351/URN,Przedszkole Nr 351,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 351,NULL,NULL,NULL,NULL,1620
737,2,PS352/URN,Przedszkole Nr 352,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 352,NULL,NULL,NULL,NULL,1621
738,2,PS366/URN,Przedszkole Nr 366,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 366,NULL,NULL,NULL,NULL,1622
739,2,PS385/URN,Przedszkole Nr 385,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 385,NULL,NULL,NULL,NULL,1623
740,2,PS394/URN,Przedszkole Nr 394,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 394,NULL,NULL,NULL,NULL,1624
741,2,PS395/URN,Przedszkole Nr 395,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 395,NULL,NULL,NULL,NULL,1625
742,2,PS400/URN,Przedszkole Nr 400,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 400,NULL,NULL,NULL,NULL,1626
743,2,PS401/URN,Przedszkole Nr 401,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 401,NULL,NULL,NULL,NULL,1627
744,2,PS412/URN,Przedszkole Nr 412,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Nr 412,NULL,NULL,NULL,NULL,1628
745,2,PS213/URN,Przedszkole Specjalne Nr 213,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Przedszkole Specjalne Nr 213,NULL,NULL,NULL,NULL,1629
746,2,SP81/URN,Szkoła Podstawowa Nr  81,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr  81,NULL,NULL,NULL,NULL,1630
747,2,SP96/URN,Szkoła Podstawowa Nr  96,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr  96,NULL,NULL,NULL,NULL,1631
748,2,SP100/URN,Szkoła Podstawowa Nr 100,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 100,NULL,NULL,NULL,NULL,1632
749,2,SP303/URN,Szkoła Podstawowa Nr 303,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 303,NULL,NULL,NULL,NULL,1633
750,2,SP310/URN,Szkoła Podstawowa Nr 310,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 310,NULL,NULL,NULL,NULL,1634
751,2,SP313/URN,Szkoła Podstawowa Nr 313,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 313,NULL,NULL,NULL,NULL,1635
752,2,SP318/URN,Szkoła Podstawowa Nr 318,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 318,NULL,NULL,NULL,NULL,1636
753,2,SP319/URN,Szkoła Podstawowa Nr 319,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 319,NULL,NULL,NULL,NULL,1637
754,2,SP322/URN,Szkoła Podstawowa Nr 322,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 322,NULL,NULL,NULL,NULL,1638
755,2,SP323/URN,Szkoła Podstawowa Nr 323,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 323,NULL,NULL,NULL,NULL,1639
756,2,SP330/URN,Szkoła Podstawowa Nr 330,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 330,NULL,NULL,NULL,NULL,1640
757,2,SP336/URN,Szkoła Podstawowa Nr 336,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 336,NULL,NULL,NULL,NULL,1641
758,2,SP340/URN,Szkoła Podstawowa Nr 340,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 340,NULL,NULL,NULL,NULL,1642
759,2,SP343/URN,Szkoła Podstawowa Nr 343,1,1,2014-03-27 12:00,NULL,NULL,77,,,,,Szkoła Podstawowa Nr 343,NULL,NULL,NULL,NULL,1643
760,2,PPP17/WAW,Poradnia Psychologiczno-Pedagogiczna Nr 17,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Poradnia Psychologiczno-Pedagogiczna Nr 17,NULL,NULL,NULL,NULL,1651
761,2,PS86/WAW,Przedszkole nr 86 z Oddziałami Integracyjnymi,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Przedszkole nr 86 z Oddziałami Integracyjnymi,NULL,NULL,NULL,NULL,1652
762,2,PS107/WAW,Przedszkole Nr 107 „Bajkowe Przedszkole”,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Przedszkole Nr 107 „Bajkowe Przedszkole”,NULL,NULL,NULL,NULL,1653
763,2,PS110/WAW,Przedszkole Nr 110 im. Warszawskiej Syrenki,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Przedszkole Nr 110 im. Warszawskiej Syrenki,NULL,NULL,NULL,NULL,1654
764,2,PS233/WAW,Przedszkole Nr 233 „Zielony Domek”,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Przedszkole Nr 233 „Zielony Domek”,NULL,NULL,NULL,NULL,1655
765,2,PS264/WAW,Przedszkole Nr 264 „Pluszowego Misia”,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Przedszkole Nr 264 „Pluszowego Misia”,NULL,NULL,NULL,NULL,1656
766,2,PS338/WAW,Przedszkole Nr 338,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Przedszkole Nr 338,NULL,NULL,NULL,NULL,1657
767,2,PS348/WAW,Przedszkole Nr 348,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Przedszkole Nr 348,NULL,NULL,NULL,NULL,NULL
768,2,PS84/WAW,Przedszkole Nr 84 „Promyk”,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Przedszkole Nr 84 „Promyk”,NULL,NULL,NULL,NULL,1658
769,2,PS85/WAW,Przedszkole Nr 85 „Leśny Zakątek”,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Przedszkole Nr 85 „Leśny Zakątek”,NULL,NULL,NULL,NULL,1659
770,2,SP109/WAW,Szkoła Podstawowa Nr 109 im. Batalionów Chłopskich,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Szkoła Podstawowa Nr 109 im. Batalionów Chłopskich,NULL,NULL,NULL,NULL,1660
771,2,SP124/WAW,Szkoła Podstawowa Nr 124 im. Stanisława Jachowicza,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Szkoła Podstawowa Nr 124 im. Stanisława Jachowicza,NULL,NULL,NULL,NULL,1661
772,2,SP128/WAW,Szkoła Podstawowa Nr 128 im. Józefa Niećki,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Szkoła Podstawowa Nr 128 im. Józefa Niećki,NULL,NULL,NULL,NULL,NULL
773,2,SP138/WAW,Szkoła Podstawowa Nr 138 z Oddziałem Integracyjnym im. Józefa Horsta,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Szkoła Podstawowa Nr 138 z Oddziałem Integracyjnym im. Józefa Horsta,NULL,NULL,NULL,NULL,1662
774,2,ZS120/WAW,Zespół Szkół Nr 120,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Zespół Szkół Nr 120,NULL,NULL,NULL,NULL,1663
775,2,SP216/WAW,Szkoła Podstawowa Nr 216 im. Klonowego  Liścia z Oddziałami Integracyjnymi,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Szkoła Podstawowa Nr 216 im. Klonowego  Liścia z Oddziałami Integracyjnymi,NULL,NULL,NULL,NULL,1664
776,2,SP218/WAW,Szkoła Podstawowa Nr 218 im. Michała Kajki,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Szkoła Podstawowa Nr 218 im. Michała Kajki,NULL,NULL,NULL,NULL,1665
777,2,LOXXV/WAW,XXV LO im. Józefa Wybickiego,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,XXV LO im. Józefa Wybickiego,NULL,NULL,NULL,NULL,1666
778,2,ZS111/WAW,Zespół Szkół Nr 111 ,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Zespół Szkół Nr 111 ,NULL,NULL,NULL,NULL,1667
779,2,ZS114/WAW,Zespół Szkół Nr 114,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Zespół Szkół Nr 114,NULL,NULL,NULL,NULL,1668
780,2,ZS115/WAW,Zespół Szkół Nr 115,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Zespół Szkół Nr 115,NULL,NULL,NULL,NULL,1669
781,2,ZS116/WAW,Zespół Szkół Nr 116,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Zespół Szkół Nr 116,NULL,NULL,NULL,NULL,1670
782,2,ZS70/WAW,Zespół Szkół Nr 70,1,1,2014-03-27 12:00,NULL,NULL,80,,,,,Zespół Szkół Nr 70,NULL,NULL,NULL,NULL,1671
783,2,GI119/WES,Gimnazjum Nr 119 im. Marszałka J. Piłsudskiego,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Gimnazjum Nr 119 im. Marszałka J. Piłsudskiego,NULL,NULL,NULL,NULL,1676
784,2,GI120/WES,Gimnazjum Nr 120 m. Noblistów Polskich,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Gimnazjum Nr 120 m. Noblistów Polskich,NULL,NULL,NULL,NULL,1677
785,2,PPP23/WES,Poradnia Psychologiczno-Pedagogiczna Nr 23,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Poradnia Psychologiczno-Pedagogiczna Nr 23,NULL,NULL,NULL,NULL,1678
786,2,PS259/WES,Przedszkole Nr 259 ,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Przedszkole Nr 259 ,NULL,NULL,NULL,NULL,1679
787,2,PS260/WES,Przedszkole Nr 260 ,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Przedszkole Nr 260 ,NULL,NULL,NULL,NULL,1680
788,2,PS261/WES,Przedszkole Nr 261 „Pod Dębami”,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Przedszkole Nr 261 „Pod Dębami”,NULL,NULL,NULL,NULL,1681
789,2,PS262/WES,Przedszkole Nr 262,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Przedszkole Nr 262,NULL,NULL,NULL,NULL,1682
790,2,SP171/WES,Szkoła Podstawowa Nr 171 im. Stanisława Staszica,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Szkoła Podstawowa Nr 171 im. Stanisława Staszica,NULL,NULL,NULL,NULL,1683
791,2,SP173/WES,Szkoła Podstawowa Nr 173  im. Górników Polskich,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Szkoła Podstawowa Nr 173  im. Górników Polskich,NULL,NULL,NULL,NULL,1684
792,2,SP174/WES,Szkoła Podstawowa Nr 174 z Oddziałami Integracyjnymi im. Tadeusza Kościuszki,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Szkoła Podstawowa Nr 174 z Oddziałami Integracyjnymi im. Tadeusza Kościuszki,NULL,NULL,NULL,NULL,1685
793,2,ZS94/WES,Zespół Szkół Nr 94,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Zespół Szkół Nr 94,NULL,NULL,NULL,NULL,1686
794,2,SP353/WES,Szkoła Podstawowa nr 353,1,1,2014-03-27 12:00,NULL,NULL,86,,,,,Szkoła Podstawowa nr 353,NULL,NULL,NULL,NULL,1687
795,2,GI116/WIL,Przedszkole Nr 420,1,1,2014-03-27 12:00,NULL,NULL,88,,,,,Przedszkole Nr 420,NULL,NULL,NULL,NULL,1694
796,2,PS416/WIL,Przedszkole Nr 416,1,1,2014-03-27 12:00,NULL,NULL,88,,,,,Przedszkole Nr 416,NULL,NULL,NULL,NULL,1692
797,2,PS56/WIL,"Przedszkole Nr 56  ""Wesołe Kubusie""",1,1,2014-03-27 12:00,NULL,NULL,88,,,,,"Przedszkole Nr 56  ""Wesołe Kubusie""",NULL,NULL,NULL,NULL,1693
798,2,SP169/WIL,Zespół Szkół nr 123,1,1,2014-03-27 12:00,NULL,NULL,88,,,,,Zespół Szkół nr 123,NULL,NULL,NULL,NULL,1698
799,2,ZSP3/WIL,Zespół Szkolno - Przedszkolny Nr 3   ,1,1,2014-03-27 12:00,NULL,NULL,88,,,,,Zespół Szkolno - Przedszkolny Nr 3   ,NULL,NULL,NULL,NULL,1695
800,2,ZS2/WIL,Zespół Szkół Nr 2 im. Wandy Rutkiewicz,1,1,2014-03-27 12:00,NULL,NULL,88,,,,,Zespół Szkół Nr 2 im. Wandy Rutkiewicz,NULL,NULL,NULL,NULL,1696
801,2,ZS79/WIL,Zespół Szkół Nr 79 im. Stanisława Kostki Potockiego,1,1,2014-03-27 12:00,NULL,NULL,88,,,,,Zespół Szkół Nr 79 im. Stanisława Kostki Potockiego,NULL,NULL,NULL,NULL,1697
802,2,GI112/WŁO,Gimnazjum Nr 112 im. Króla Jana III Sobieskiego,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Gimnazjum Nr 112 im. Króla Jana III Sobieskiego,NULL,NULL,NULL,NULL,1704
803,2,GI114/WŁO,Gimnazjum Nr 114 z Oddziałami Integracyjnymi,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Gimnazjum Nr 114 z Oddziałami Integracyjnymi,NULL,NULL,NULL,NULL,1705
804,2,PPP22/WŁO,Poradnia Psychologiczno-Pedagogiczna Nr 22,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Poradnia Psychologiczno-Pedagogiczna Nr 22,NULL,NULL,NULL,NULL,1706
805,2,PS214/WŁO,Przedszkole Integracyjne Nr 314,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Przedszkole Integracyjne Nr 314,NULL,NULL,NULL,NULL,1707
806,2,PS175/WŁO,Przedszkole Nr 419,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Przedszkole Nr 419,NULL,NULL,NULL,NULL,1714
807,2,PS29/WŁO,Przedszkole Nr 29,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Przedszkole Nr 29,NULL,NULL,NULL,NULL,1708
808,2,PS313/WŁO,Przedszkole Nr 313,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Przedszkole Nr 313,NULL,NULL,NULL,NULL,1709
809,2,PS60/WŁO,Przedszkole Nr 60,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Przedszkole Nr 60,NULL,NULL,NULL,NULL,1710
810,2,PS71/WŁO,Przedszkole Nr 71,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Przedszkole Nr 71,NULL,NULL,NULL,NULL,1711
811,2,PS77/WŁO,Przedszkole Nr 77 Akademia Pana Kleksa,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Przedszkole Nr 77 Akademia Pana Kleksa,NULL,NULL,NULL,NULL,1712
812,2,PS78/WŁO,Przedszkole Nr 78,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Przedszkole Nr 78,NULL,NULL,NULL,NULL,1713
813,2,PS22/WŁO,Publiczne Przedszkole Nr 22,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Publiczne Przedszkole Nr 22,NULL,NULL,NULL,NULL,1715
814,2,SP227/WŁO,Zespół Szkolno-Przedszkolny nr 5,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Zespół Szkolno-Przedszkolny nr 5,NULL,NULL,NULL,NULL,1721
815,2,SP66/WŁO,Szkoła Podstawowa Nr 66 im. Ks. Luliana Chrościckiego,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Szkoła Podstawowa Nr 66 im. Ks. Luliana Chrościckiego,NULL,NULL,NULL,NULL,1716
816,2,SP88/WŁO,Szkoła Podstawowa Nr 88 im. Gabriela Narutowicza,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Szkoła Podstawowa Nr 88 im. Gabriela Narutowicza,NULL,NULL,NULL,NULL,1717
817,2,SP94/WŁO,Szkoła Podstawowa Nr 94 im. I Marszałka Polski Józefa Piłsudskiego,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Szkoła Podstawowa Nr 94 im. I Marszałka Polski Józefa Piłsudskiego,NULL,NULL,NULL,NULL,1718
818,2,SP87/WŁO,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 87 im. 7 PP AK ""Garłuch""",1,1,2014-03-27 12:00,NULL,NULL,90,,,,,"Szkoła Podstawowa z Oddziałami Integracyjnymi Nr 87 im. 7 PP AK ""Garłuch""",NULL,NULL,NULL,NULL,1719
819,2,ZSBN/WŁO,Zespół Szkół im. Bohaterów Narwiku,1,1,2014-03-27 12:00,NULL,NULL,90,,,,,Zespół Szkół im. Bohaterów Narwiku,NULL,NULL,NULL,NULL,1720
820,2,ZS17/WŁO,"Zespół Szkół Nr 17 im. Zawiszaków Proporca ""Viktoria""",1,1,2014-03-27 12:00,NULL,NULL,90,,,,,"Zespół Szkół Nr 17 im. Zawiszaków Proporca ""Viktoria""",NULL,NULL,NULL,NULL,1722
821,2,CKU/WOL,Centrum Kształcenia Zawodowego i Ustawicznego nr 1,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Centrum Kształcenia Zawodowego i Ustawicznego nr 1,NULL,NULL,NULL,NULL,1727
822,2,LOCXIX/WOL,CXIX LO im. Jacka Kuronia,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,CXIX LO im. Jacka Kuronia,NULL,NULL,NULL,NULL,1728
823,2,GI45/WOL,Gimnazjum Nr 45 z Oddziałami Integracyjnymi im. Powstania Warszawskiego ,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Gimnazjum Nr 45 z Oddziałami Integracyjnymi im. Powstania Warszawskiego ,NULL,NULL,NULL,NULL,1729
824,2,GI46/WOL,Gimnazjum Nr 46 im. Szarych Szeregów,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Gimnazjum Nr 46 im. Szarych Szeregów,NULL,NULL,NULL,NULL,1730
825,2,GI47/WOL,Gimnazjum Nr 47 z Oddziałami Dwujęzycznymi im. Marszałka Józefa Piłsudskiego,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Gimnazjum Nr 47 z Oddziałami Dwujęzycznymi im. Marszałka Józefa Piłsudskiego,NULL,NULL,NULL,NULL,1731
826,2,GI48/WOL,Gimnazjum Nr 48 im. Jana Pawła II,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Gimnazjum Nr 48 im. Jana Pawła II,NULL,NULL,NULL,NULL,1732
827,2,GI49/WOL,Gimnazjum Nr 49 im. Stefana Starzyńskiego,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Gimnazjum Nr 49 im. Stefana Starzyńskiego,NULL,NULL,NULL,NULL,1733
828,2,GI51/WOL,Gimnazjum Nr 51 im. Bolesława Prusa,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Gimnazjum Nr 51 im. Bolesława Prusa,NULL,NULL,NULL,NULL,NULL
829,2,LOIII/WOL,III  LO im. Gen. Sowińskiego,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,III  LO im. Gen. Sowińskiego,NULL,NULL,NULL,NULL,1734
830,2,LOLXXXVI/WOL,LXXXVI LO im. Batalionu „Zośka”,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,LXXXVI LO im. Batalionu „Zośka”,NULL,NULL,NULL,NULL,1735
831,2,MSOS6/WOL,Międzyszkolny Ośrodek Sportowy Nr 6,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Międzyszkolny Ośrodek Sportowy Nr 6,NULL,NULL,NULL,NULL,1736
832,2,MDK/WOL,Młodzieżowy Dom Kultury,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Młodzieżowy Dom Kultury,NULL,NULL,NULL,NULL,NULL
833,2,PSSJO/WOL,Zespół Szkół Stenotypii i Języków Obcych,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Zespół Szkół Stenotypii i Języków Obcych,NULL,NULL,NULL,NULL,1738
834,2,PPP14/WOL,Zespół Poradni Psychologiczno-Pedegogicznych nr 1,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Zespół Poradni Psychologiczno-Pedegogicznych nr 1,NULL,NULL,NULL,NULL,1795
835,2,PPP2/WOL,Poradnia Psychologiczno – Pedagogiczna Nr 2,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Poradnia Psychologiczno – Pedagogiczna Nr 2,NULL,NULL,NULL,NULL,1739
836,2,PPP6/WOL,Poradnia Psychologiczno – Pedagogiczna Nr 6,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Poradnia Psychologiczno – Pedagogiczna Nr 6,NULL,NULL,NULL,NULL,NULL
837,2,PS209/WOL,Przedszkole Integracyjne Nr 209 „Zaczarowane Ziarenko”,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Integracyjne Nr 209 „Zaczarowane Ziarenko”,NULL,NULL,NULL,NULL,1740
838,2,PS116/WOL,Przedszkole Nr 116,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 116,NULL,NULL,NULL,NULL,1741
839,2,PS118/WOL,Przedszkole Nr 118 z Oddziałami Integracyjnymi,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 118 z Oddziałami Integracyjnymi,NULL,NULL,NULL,NULL,1742
840,2,PS124/WOL,Przedszkole Nr 124,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 124,NULL,NULL,NULL,NULL,1743
841,2,PS133/WOL,Przedszkole Nr 133,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 133,NULL,NULL,NULL,NULL,1744
842,2,PS134/WOL,Przedszkole Nr 134,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 134,NULL,NULL,NULL,NULL,1745
843,2,PS135/WOL,Przedszkole Nr 135,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 135,NULL,NULL,NULL,NULL,1746
844,2,PS136/WOL,Przedszkole Nr 136,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 136,NULL,NULL,NULL,NULL,1747
845,2,PS172/WOL,Przedszkole Nr 172 im. Danuty Wawiłow,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 172 im. Danuty Wawiłow,NULL,NULL,NULL,NULL,1748
846,2,PS234/WOL,Przedszkole Nr 234,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 234,NULL,NULL,NULL,NULL,1749
847,2,PS237/WOL,Przedszkole Nr 237 im. Warszawskiej Syrenki,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 237 im. Warszawskiej Syrenki,NULL,NULL,NULL,NULL,1750
848,2,PS238/WOL,Przedszkole Nr 238,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 238,NULL,NULL,NULL,NULL,1751
849,2,PS353/WOL,Przedszkole Nr 253 „Akademia Pana Kleksa”,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 253 „Akademia Pana Kleksa”,NULL,NULL,NULL,NULL,1752
850,2,PS263/WOL,Przedszkole Nr 263,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 263,NULL,NULL,NULL,NULL,1753
851,2,PS269/WOL,Przedszkole Nr 269,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 269,NULL,NULL,NULL,NULL,1754
852,2,PS273/WOL,Przedszkole Nr 273,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 273,NULL,NULL,NULL,NULL,1755
853,2,PS289/WOL,Przedszkole Nr 289,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 289,NULL,NULL,NULL,NULL,1756
854,2,PS350/WOL,Przedszkole Nr 350 „Jaśminowy Gaj”,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 350 „Jaśminowy Gaj”,NULL,NULL,NULL,NULL,1757
855,2,PS403/WOL,Przedszkole Nr 403,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 403,NULL,NULL,NULL,NULL,1758
856,2,PS47/WOL,Przedszkole Nr 47 „Mali Artyści”,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 47 „Mali Artyści”,NULL,NULL,NULL,NULL,1759
857,2,PS58/WOL,Przedszkole Nr 58 im. Czesława Janczarskiego,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 58 im. Czesława Janczarskiego,NULL,NULL,NULL,NULL,1760
858,2,PS62/WOL,Przedszkole Nr 62 ,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 62 ,NULL,NULL,NULL,NULL,1761
859,2,PS74/WOL,Przedszkole Nr 74 ,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 74 ,NULL,NULL,NULL,NULL,1762
860,2,PS93/WOL,Przedszkole Nr 93 „Baśniowy Dworek na Kole”,1,1,2014-03-27 12:00,NULL,NULL,95,,,,,Przedszkole Nr 93 „Baśniowy Dworek na Kole”,NULL,NULL,NULL,NULL,1763
